-3.382560497518179687e+01 -3.780252970648937172e+00
-4.248067049197218381e+01 -2.246449890430945828e+01
-4.354996624002589556e+01 -9.751961326604535074e+00
-4.347955564259304140e+01 -1.633789698440339322e+01
-3.275099661502442672e+01 -2.151430976889836799e+01
-4.206791938880193982e+00 -3.716771057278725721e+01
-4.305071723298244279e+01 -2.087856256753480011e+01
-3.791962325807348577e+01 -2.150837206678338376e+01
-3.228304060629313454e+01 -2.036222702475491886e+01
-3.690474556233003511e+01 -2.619957129279497821e+01
-3.718034182965138257e+01 -2.737279693408749992e+01
-2.848773780423511681e+01 -1.784542147150266089e+01
-4.225283397106367289e+01 -1.204945834829204188e+01
-3.178193990038215233e+01 -2.530940982293286012e+01
-3.477055714618585114e+01 -1.528272858493666320e+01
-4.178411787075395978e+01 -1.967390453498589409e+01
-3.606449404151511828e+01 -2.067610870232932641e+01
-4.515883205789095456e+01 -4.203627330037990717e+00
-3.641321282126293113e+01 -2.667516822593377768e+01
-2.529304005035199410e+01 3.793713999671151527e+00
-3.951102215569723342e+01 2.548586305274602726e+00
-2.810994094054344572e+01 -1.046205414971686665e+01
-3.664537795897984296e+01 -2.291442992598601336e+01
-1.211025042300639143e+01 -2.117042403512108706e+01
-3.581976478610425119e+01 -1.645343436813818627e+01
-4.376766558623540249e+01 -9.964229782730978258e+00
-3.805861670612974024e+01 -6.163542422972830614e+00
-3.268987390185776576e+01 -1.997243241037697814e+01
-4.048951481082555404e+01 -1.335017198055120780e+01
-3.919179439096124185e+01 -1.971630861826739434e+01
3.677790644061436520e+00 8.454064398592731067e+00
-3.891351083966867463e+01 -2.158845976878583528e+01
-3.757075086895569171e+01 -2.546493249365841649e+01
-4.123157465804885646e+01 -2.354800907126535492e+01
-3.955125750498712733e+01 -1.840115457219443940e+01
-3.267313020148394997e+01 -1.995176561732944975e+01
1.871932195521391407e+01 -4.270306699501926317e+01
-4.329482247623283087e+01 -2.044056005129113984e+01
-3.174609522815264739e+01 -3.053970987846236440e+01
-4.393941744885583489e+01 9.258995064018653576e-01
-2.952241935528693517e+01 -1.596063141012500708e+01
-1.941091624120709369e+01 -3.711187959134075953e+00
-3.831565922229113852e+01 -1.276762428939528249e+01
-4.096959557120858619e+01 -1.327837102349519860e+01
-3.837121320910930677e+01 -2.066524013310412755e+01
-4.441887573218565421e+01 -2.073239422461541182e+01
-3.793650372406997207e+01 -1.535526506337314245e+01
-9.781162204198562193e+00 1.326032021566528663e+01
-4.054815764255705091e+01 -1.361182972112335321e+01
-3.470439500780148734e+01 -2.368574236020583257e+01
-3.261379285152398921e+01 2.669166022297413399e-01
-3.899813062048570345e+01 -1.845328974796207433e+01
-2.512112836233199431e+01 -1.243744230862160727e+01
-4.353094736270325882e+01 -2.033365612724174554e+01
-4.402704581373338755e+01 -2.236656878098928658e+01
-3.491631351777006387e+01 -1.799628453023387564e+01
-7.431701825526130456e+00 1.883345305496571243e+01
-2.146179338612645893e+01 -1.913676815294828026e+00
-3.744192839270922235e+01 -2.214191085506481471e+01
-3.735644346813984384e+01 -1.923205809507598119e+01
-3.233541780096224016e+01 -1.886756354965954685e+01
-2.300374879365846326e+01 -3.095117004400534277e+00
-4.402932528123987055e+01 -1.805560509234902966e+01
-4.379395849995022871e+01 -1.858283330138900880e+01
-3.961776479007597374e+01 -2.706428202522996429e+01
-3.572923116152313128e+01 -2.041170742523797088e+01
-4.321281837294608152e+01 -2.179690211761412755e+01
-4.297660165252282383e+01 -1.651802613560213118e+01
-4.281042216746968876e+01 -2.233745462127118486e+01
-3.884636811112217458e+01 -4.383519237924466516e+00
-2.334308232118972981e+01 -1.603774057699004274e+01
-3.175224218197933368e+01 -2.010288166129813092e+01
-3.542338028272435935e+01 -2.232619848116434014e+01
-4.210497414917526982e+01 -1.137397172544339874e+01
-3.305366335552400869e+01 -1.930368971959532587e+01
-1.005692778387873254e+01 -3.618611915680391888e+01
-3.286745515574849463e+01 4.082067867643230485e+00
-2.345288087838002156e+01 2.760126447537442473e+01
-2.891959885771252914e+01 -2.928023363606850538e+01
-4.043219079836740093e+01 -1.373016788146978406e+01
-3.941611081471067735e+01 -2.709402078098522892e+01
-4.156015157568489116e+01 -2.148154598531995418e+01
-3.955753575469827155e+01 -1.455065223718013279e+01
-4.365309933061080727e+01 -4.225936411152876993e+00
-3.394816050272102359e+01 -1.807891190905790069e+01
-6.992810910127718493e+00 -2.993983850777411604e+01
-4.235483034502960464e+01 -1.561539592936540899e+01
-3.811100003408255787e+01 -2.822161337598275210e+01
-3.697480538507905834e+01 -1.502748560911812881e+01
3.841607591914867559e+00 -3.901792496212114969e+01
-2.662027222850187869e+01 -2.992426970594702240e+01
1.014656188273069581e+01 -3.909760224078630841e+01
-3.424574213933238553e+01 -3.202458861611923879e+01
-1.877879870013275365e+01 -2.815688187342743376e+01
-3.748658869110849423e+01 -2.650382948089445279e+01
-4.235600896419153827e+01 -1.565561176255051734e+01
-4.099636668581340615e+01 -2.254634500123778551e+01
-3.982832494623096409e+01 -2.031042072781295715e+01
-3.365319453961439677e+01 -7.535573352836536287e+00
-2.035611392351858484e+01 -2.788348525791997190e+01
8.597657775921250689e+00 -2.787059917704730339e+01
-3.467706383480690135e+01 -1.664403729757864170e+01
-3.473804035482363162e+01 -2.228246008204569861e+01
-2.596721261493853206e+01 -1.642891658281800105e+01
-3.412647132974696262e+01 -3.977998737597089995e+00
-3.037597251238788587e+01 1.862395547262062578e+00
-3.503729881010888647e+01 -2.204238105624370192e+01
-3.543726279453776584e+01 -1.498213527746417562e+01
-3.389843718536520356e+01 -2.745696399097138851e+01
-4.141312855544587990e+01 -2.509269764246181467e+01
-1.970073187299036022e+01 6.136532500407870572e+00
-2.740901350257888680e+01 1.052694137913032613e+01
-2.391081916457081391e+01 -2.021369974317583029e+01
-3.732394983292611101e+01 -1.770228368267528296e+01
-4.037201067061494797e+01 -2.246845429511836656e+01
-4.305419695654969559e+01 -2.173700551080240473e+01
-3.562529481642787488e+01 -2.867354851865063736e+01
-3.972355384433389247e+01 -2.664980620126566180e+01
-4.389740014870743323e+01 7.213051527840610433e-01
-3.758784972201902264e+01 -1.371980081838955456e+01
-3.031923358516009515e+01 -2.771246265197588698e+01
-3.903053239122422724e+01 -2.144556792570771719e+01
-2.744219339294740223e+01 -2.333740031608146381e+01
-4.059245616739424634e+01 -2.389269633479462485e+01
-4.802380534884439101e+01 -3.287765240743750539e+00
-1.965891828830677568e+01 -2.801807312913903303e+01
-3.994462489534671334e+01 -9.483187374632880307e+00
-4.380197288025737379e+01 -2.245526006179491318e+01
-3.328941081181451267e+01 -2.107236425034296801e+01
-2.561304510382473865e+01 -1.356121529879504095e+01
-1.229308548160287984e+01 8.974643040083746248e-01
-3.506733870236812578e+01 -1.581369030995283964e+01
-3.741308227154722488e+01 -1.148586414366269004e+01
-3.202190800620350331e+01 -9.677711941724739475e+00
-2.151850491661978992e+01 -7.986525588103160267e+00
-4.512970373463041796e+01 -1.709168781900812917e+01
-4.119368471986135916e+01 -2.145329049341308902e+01
-2.708282359834089803e+01 -2.518382888317946566e+01
-3.871474370084276728e+01 -1.639483340551604229e+01
-2.716428530396924046e+01 -1.522420687420893870e+01
-3.525187454634052386e+01 -1.939086573381868561e+01
-2.023311620984986092e+01 -1.050512869069789801e+01
-4.000375277054584444e+01 -1.379150276957522969e+01
-3.661772406725909690e+01 -2.547278171525067592e+01
-3.915924964505388317e+01 -1.557389425881631873e+01
2.803277699716394622e+01 -3.044578393855254461e+01
-4.288051498714359866e+01 -1.017446864212621094e+01
-4.068764001728412438e+01 -2.130835227466614157e+01
-3.939941182437174660e+01 -1.572929805703404860e+01
-3.630249341039516509e+01 -2.684098920999059956e+01
-3.691289436816789760e+01 -1.933561519639370019e+01
-3.577798151341669808e+01 -2.840712921584249884e+01
3.819580379102739620e+00 -4.196114074676348338e+01
-4.284962353001498769e+01 -1.653760031901449423e+01
-3.228431042734932532e+01 -2.124755112367157039e+01
-8.939410138134388006e+00 -3.979561660547486213e+01
-3.041056411675303650e+01 -2.034046893715947490e+01
-3.256930994050128447e+01 -2.857804439790832518e+01
-2.129334178061594329e+01 -6.312754946982891191e+00
-3.932831319215650012e+01 -1.282971089239260643e+01
-4.354359900304928033e+01 -2.332409217526963019e+01
-3.703959974734071636e+01 -1.862051535866467589e+01
2.388348560143469967e+00 4.196962295539125165e+01
-3.369254317364066509e+01 -1.649752379703884131e+01
-4.032045751201487604e+01 -2.051380254388316260e+01
-3.681005332142196806e+01 -1.498907733334862691e+01
-3.704931315232769151e+01 -2.156260131009855030e+01
-2.971537992190395983e+01 -3.193382353517718375e+00
-3.465036991049530712e+01 -2.624468354810231574e+01
-4.001310394429700068e+01 -2.525253706076548355e+01
-2.465009478668983078e+01 -3.070167914289958944e+01
-2.976550847467638761e+01 1.743575730668746360e+01
-3.376474012470333008e+01 -2.635490757095919889e+01
-2.696604345221610188e+01 -2.313340680912070013e+01
-2.733629272105611818e+01 -6.522092028353092097e+00
-3.793306553246689816e+01 -1.795720442106143366e+01
-3.669065914780968285e+01 -2.191292573448837189e+01
-3.276438035781819025e+01 -2.040656718100252220e+01
-2.799048274267861558e+01 -2.883098204404506149e+01
-4.228708469149631810e+01 -1.155799713204893742e+01
-2.024461357301572306e+01 -1.444902864018684951e+01
-4.511320368855154328e+01 -4.192311238018503694e+00
-2.892711616727445900e+01 -2.708091464820349614e+01
-3.742907263419301245e+01 -2.560501892358784559e+01
-3.534985567717799171e+01 -2.260850010477214411e+01
-3.562451386960871957e+01 -2.867965898308005634e+01
-3.547042563336935217e+01 8.926095731724198457e-01
-3.731824949292293070e+01 -7.970889325605667430e+00
-3.451332321399728897e+01 -1.509244458399058786e+01
-1.443304217937135192e+01 -6.355554672183860276e+00
-3.287785768542919840e+01 5.512275323296075058e+00
-3.941767404399568164e+01 1.227815863351073311e+01
-4.045458403062500707e+01 1.826085830256375608e+00
-3.745395248857197856e+01 2.490092167585712668e-01
-4.219828323120690783e+01 -9.329454513729002585e+00
-3.829025591180162280e+01 -1.341545486777510909e+01
-3.562148093365665602e+01 -2.495702521349587855e+01
-3.583053870997016332e+01 -1.634968722580843448e+01
-2.297282915740277076e+01 -3.285597172009364186e+01
-4.195940622465785452e+01 -1.994211054813473183e+01
-2.450102812173435396e+01 -2.045646996788433114e+01
-4.167814257604694461e+01 -1.560792650521842440e+01
-3.811876814261029267e+01 -2.358787393022523915e+01
-3.903138769062678648e+01 -1.983338719232123992e+01
-3.832267813741393780e+01 -1.327986419216059844e+01
-4.368105096171544233e+01 -2.041372349450429624e+01
-3.875431858352278880e+01 -2.290621491006314514e+01
-3.533040119022125225e+01 -1.009966292511690611e+01
-3.992306240291014774e+01 -2.492103532538990862e+01
-3.489648887281718714e+01 -2.116240031878469452e+01
-3.648216129520796613e+01 -1.778478079323905892e+00
-3.518996581044079619e+01 -2.596667339967900290e+01
-3.684733988378133063e+01 -1.492746188164629295e+01
-3.409986939175019671e+01 -1.466641198889476350e+01
-4.239386982351607713e+01 -2.823252675082384755e+01
-3.752144983184982863e+01 -2.522971202489799225e+01
-3.912790433350302521e+01 -1.553966004955833746e+01
-4.155383646090118788e+01 -1.047040135611574740e+01
-2.343842320500315068e+01 -1.047137285815240126e+01
-1.695509639762107668e+01 -3.755508464932278656e+01
-3.777119212677952476e+01 -1.532419863865261966e+01
-4.413605735130500562e+01 -1.448693624563972193e+01
-1.434083611033333483e+01 -3.102993103343018788e+01
-3.932351672105268392e+01 -2.035166766982045061e+01
-2.357959409946532148e+01 -2.027173018145257188e+01
-3.381346668966232016e+01 -1.726765213137536037e+01
-3.354133724701842567e+01 -1.613980711660328282e+01
-3.704679965688035281e+01 -1.753445235202382690e+01
-3.991743142512144260e+01 -2.265635164909409127e+01
-3.600288487248873537e+01 -1.654865438370595143e+01
-3.061013361986702108e+01 -1.897234898206728104e+01
-1.938863593414912856e+01 -1.880860437299191190e+01
-3.669287346303425323e+01 -2.292074530154182810e+01
-3.787933001725507154e+01 -2.340427767800003878e+01
-2.258495120012682378e+01 -1.710326881091719287e+01
-4.021230976185309203e+01 -1.373312229080423208e+01
-3.470803580432933444e+01 -2.368238054129680137e+01
-3.884468834185656050e+01 -1.703801424360432648e+01
-4.223896069102732298e+01 -1.557205848738437481e+01
-3.801703012648653157e+01 -2.517752191597219280e+01
-4.106975425069813923e+01 -2.626355475274565521e+01
-3.788927143811927323e+01 -1.525069421579210882e+01
-1.955100294102668101e+01 -1.892847074188559020e+01
-2.715098042580354587e+01 -2.550256000037067139e+01
-8.066634004109733525e+00 7.457202705400561848e-01
-4.331991036201890921e+01 -1.794618829159923479e+01
-3.415507144712987753e+01 -1.519155876493111634e+01
-3.299881889970066595e+01 -2.122678012265445346e+01
-3.302329264711683265e+01 -2.115220005344449206e+01
-4.115476604934778493e+01 -1.341258150783194480e+01
-4.513548753829605431e+01 -4.195061088308302821e+00
-3.203169850649410222e+01 -2.245803068248029177e+01
-4.245842050257054723e+01 -1.326541378533542215e+01
-3.378782983706711818e+00 -1.543662185553497324e+01
-3.928478912784301258e+01 -9.795474945755298535e+00
-3.203687666491697428e+01 -1.623074664359200625e+01
-3.255616690590920825e+01 -2.455081485865613899e+01
-3.916939185000499890e+01 -1.253396416806844549e+01
-3.450983759236657988e+01 -1.934002765383202416e+01
-3.437273750123351590e+01 -8.653544345564968543e-01
-4.354644480595187872e+01 -3.595335238888958340e+00
-3.650794486042333631e+01 -1.824429676239229536e+01
-3.653507334898980474e+01 -2.267911626845788930e+01
-4.198853524284628946e+01 -1.995474265886947407e+01
-2.911806898297540158e+01 5.181560070309397581e+00
-2.540637161449077297e+01 -9.295790306498870947e+00
-3.519581440655104387e+01 -2.601355194324857223e+01
-3.033541493034342196e+01 -2.136083254286890210e+01
-3.602572068459154053e+01 -2.812787673874290917e+01
-4.022388157352277460e+01 -2.697402310028119388e+01
-4.243045513022179449e+01 -1.685308444892988788e+01
-2.290954749911740862e+01 -3.456424000306257938e+01
-3.662758681937083338e+01 -1.948447612245137961e+01
-3.218323532280787447e+01 1.882599163093280348e+00
-4.063434817139974342e+01 -1.079556847379011408e+01
-3.529143109455127814e+01 -1.760793565446675046e+01
-4.001643097462910248e+01 -2.533713671983733917e+01
-3.844805634446700537e+01 -2.476030434452009388e+01
-2.992944468078224673e+01 -2.800315025280596970e+01
-3.614288700343235661e+01 -2.545341116813316873e+00
-1.585193589508535972e+01 -1.842542046529685251e+01
-3.174499523153835412e+01 -2.527690519020361037e+01
-4.017383508157197980e+01 7.876137587044779176e-01
-2.359494379502842776e+01 2.278167849869760231e-01
-2.967047500528896720e+01 -3.284192679201016318e+01
-1.015777675346435061e+01 -1.758784539879293263e+01
-2.270398250735371448e+01 -2.280044002757628263e+01
-2.912172063516325693e+01 -2.219474388704356471e+01
-3.919250604361648982e+01 -2.474392983176907279e+01
-3.688856439213154204e+01 -2.454120068502948371e+01
-2.061512781097629343e+01 -3.017038928417014176e+01
-3.202749875372485633e+01 -2.245435012293225796e+01
-3.997041634873366434e+01 -2.172517905025573270e+01
-3.761474435780464631e+01 -2.591882355101062174e+01
-4.415081540184391429e+01 -1.121416690004608263e+01
-4.136169311499143220e+01 -1.859463724646030158e+01
-3.684925851060259561e+01 -2.445949646047772319e+01
-3.582024890441660858e+01 -2.399510796553686376e+01
-4.249168621992849637e+01 -1.793554805585450751e+01
-1.989030186267431333e+01 -3.301495777644484519e+01
-3.479232085870096824e+01 -2.626233793480635725e+01
-3.594468259899305451e+01 -1.514216588882002767e+01
-2.608235550462119789e+01 -7.297264320021530359e+00
-2.609960705604242648e+01 -7.402366819164241996e+00
-4.231527683512855020e+01 -1.985809148083486875e+01
-4.060918939894688862e+01 -1.708924191488116762e+01
-4.020150747120553092e+01 -1.634116138130822904e+01
-3.770009489108852563e+01 -2.754710425631850157e+01
-2.266466071323844389e+01 -3.242869514845532652e+00
-4.109414539292502866e+01 -2.632647350987960877e+01
-4.112105395186788570e+01 -2.504390265771702317e+01
-4.814630128789274011e+01 -3.126312780306066852e+00
-4.407766069998977088e+01 -1.437347059903337154e+01
-3.874056804345821092e+01 -1.802130447983242334e+01
-2.519638408975142241e+01 1.576750029780245832e+01
-4.329845336362044605e+01 -2.324327006060457990e+01
-3.002669147135804906e+01 -1.601169094189992137e+01
-3.528457363645680545e+01 -1.638498927884829470e+01
-4.069151657047608239e+01 -2.408721506320161154e+01
-2.770029739382665213e+01 -3.080925425083404079e+01
-3.374472301860473777e+01 8.493684255290522289e-01
-3.819891092069983074e+01 1.458006110670159927e+01
1.133982052491680603e+00 -3.891327746392831699e+01
-3.304046874900109998e+01 -2.114879021291221406e+01
-4.289941585173743022e+01 -7.810783829480804741e+00
-2.329751695729321881e+01 8.798576283832060696e+00
-3.623463492798244800e+01 -6.140337653347327951e+00
-4.014565141524582970e+01 -1.902227585652982356e+01
-3.321797902464930985e+01 -1.968613311153142220e+01
-4.252095850114655917e+01 -1.799681265397090613e+01
-2.459194384493948249e+01 -4.929126013742043955e-01
-1.955242812734433855e+01 -1.303351069104287951e+01
-2.805690067108025332e+01 -3.802478767289631190e+00
-4.096920497461789523e+01 1.433742652186268529e+01
-2.775200274311204396e+01 -2.047458054504905434e+01
-3.205806198330628121e+01 -3.013704590786719351e+01
-2.828955750015010295e+01 -1.840916028689520800e+01
-4.038906615741502293e+01 -1.402206073860313751e+01
-3.672368218490758807e+01 -1.954112162976995748e+01
-3.807851476923720213e+01 -2.617679743634453970e+01
-3.254979839282708554e+01 -2.414652524576310100e+01
-4.471895680267252970e+01 -1.923234631744551848e+01
-1.801217792233375548e+01 -1.271893951020519609e+01
-3.839782405393377474e+01 -1.219744404710284869e+01
-3.401638715878120678e+01 -7.775268545325763725e+00
-3.981300056419301825e+01 -2.681489880147831784e+01
-2.700499481261467594e+01 -2.452867880236590281e+01
-4.411612504723301242e+01 -1.120806186454379549e+01
-3.556601329549656754e+01 -2.444974328422370036e+01
-4.069321591463451426e+01 1.099476098249570555e+01
-3.891747181489294150e+01 -2.387749063907825686e+01
-3.487888374213250131e+01 -2.116630856712819408e+01
-3.754430118108083292e+01 -1.515408822377303899e+01
-1.414834729757224174e+01 -1.472843991023556320e+01
-4.092034112522553357e+01 -2.378299797225834311e+01
-4.299869084013156595e+01 -1.459504034630623615e+01
-3.336602213986957821e+01 -1.952904377213545928e+01
-2.798638999501156022e+01 -2.969857501689980239e+01
-3.454584213602153397e+01 -5.913873585728810056e+00
-2.960318586024652987e+01 -2.879859370464726709e+01
-4.219628080194749487e+01 -1.215180727954863293e+01
-3.458818433349381394e+01 -1.373441387112397472e+01
-3.958260424839609470e+01 -2.158696279643771021e+01
-4.340316992254930284e+01 -1.643874849613983002e+01
-3.538175869540561536e+01 -1.419198173398783425e+01
-3.915988841663065756e+01 -4.550205504253066913e+00
-2.733714630640138310e+01 -2.697166903805564075e+01
-3.692406730144077187e+01 -1.708810658216038192e+01
-3.710867748922230902e+01 -2.620344681839243606e+01
-4.071330171938480902e+01 1.125370031828014028e+01
-4.002836103746395224e+01 -2.251748154293519733e+01
-2.364812053049169194e+01 -1.048123469826325938e+01
-1.745575257676214775e+01 -3.002750385137666456e+01
-2.596329275372687562e+01 -3.100545454523992461e+01
-3.207141100206343509e+01 1.155116688724760010e+01
-3.757488377410529523e+01 -3.943671148105279300e+00
-3.891184198026804353e+01 -1.695140960333533542e+01
-3.362234160460183574e+01 -2.277405684363353799e+01
-4.354043975781279130e+01 -2.185496890918381041e+01
-3.889950579045301282e+01 -1.823164230745929615e+01
-3.560787273100553563e+01 -2.477669238040672894e+01
-3.791135756835699766e+01 -2.270168485983744233e+01
-4.118591672584651775e+01 8.649190946606150732e+00
-3.043379702205760395e+01 -2.772605671826234897e+01
-2.327926126139017526e+01 -2.328049325831739225e+01
-3.479275297073952089e+01 -1.953822397293890845e+01
-3.269058693476796407e+01 -3.000094294502595105e+01
-3.029564529838348719e+01 -1.132189908964685721e+01
-3.167985632699954834e+01 -2.165747822146021662e+01
-3.678363392248778752e+01 -2.362251322424887334e+01
-3.452315440851484851e+01 -1.665599636874557277e+01
-1.380274514866599134e+01 -2.161054864873323211e+01
-1.036010840710186720e+01 -3.782296027396018445e+01
-4.238421056601426073e+01 -2.821498487209138872e+01
-2.729304824443435251e+01 -2.719657663246753998e+01
-3.752428543320446863e+01 -2.222862674387436144e+01
-3.815130878889848276e+01 -5.395080480843668369e-02
-3.862857940489443820e+01 -2.284848998410559062e+01
-3.682705467954468759e+01 -2.782280710321154160e+01
-3.634225160196076132e+01 -2.736884376030029653e+00
-3.585976022564793197e+01 -1.648610577592969761e+01
-3.537140042638240089e+01 -1.776344236490666972e+01
8.185422758471590399e+00 -2.173843572393654355e+01
-2.697323342575704430e+01 -2.629836855660949269e+01
1.654281848226564833e+01 3.325759808859645261e+01
9.299887518223295402e+00 3.732361350101972874e+01
1.523303656478718260e+01 4.310142627180188413e+01
1.927929451060138177e+01 4.129298674984583783e+01
2.012718306481999164e+01 4.531636111229751407e+01
3.126045338159241993e+01 2.862534327487455954e+01
2.181907616451518450e+01 3.153599725481986127e+01
3.486770301222927060e+01 2.309483969419507687e+01
3.143835934219383343e+00 4.308835997005943597e+01
2.980923893175416506e+00 3.948973101625018955e+01
7.938162375224206535e+00 3.970419654356908268e+01
8.271309833536966138e+00 4.232416988111415890e+01
1.196372327874727581e+01 4.216557060898215781e+01
-4.122546021437361929e+01 3.351548574507571931e+00
4.513509788028285286e+00 4.127511938986200590e+01
1.504731663096338146e+01 4.387677833480280754e+01
8.343072163256026741e+00 4.236549247565280041e+01
2.019436038183635773e+01 3.477099348165434378e+01
3.195945479333231631e+01 2.544419834087319998e+01
1.182325047586550681e+01 3.668362920194934418e+01
1.489206292623427430e+01 4.465226001946365386e+01
4.370910997026433265e+00 3.746725615291553879e+01
1.574324819360417393e+01 2.191829263471284506e+01
-1.414401357715318674e+01 3.876669006606481815e+01
2.226260732371309459e+01 4.214202688571061373e+01
1.518757879567627000e+01 3.976174373602112411e+01
2.197514795186937420e+01 3.896963987452511446e+01
2.019263489418555935e+01 3.765202603294567041e+01
1.083937347771588477e+01 3.850702605748189455e+01
4.027377583606862821e+00 4.111587542396572559e+01
1.324187903934103794e+01 3.866666277154681097e+01
-9.649126462811768334e+00 3.741573337817240485e+01
1.390251825766328109e+00 3.693706526995786277e+01
3.360149359586859674e+00 3.566276677679801566e+01
1.151566490925335806e+01 4.277748974789564329e+01
1.321485169344500399e+01 4.113187666410201615e+01
2.208917245879522540e+01 3.776670661464208223e+01
6.983138302486803894e+00 4.799870911101659487e+01
3.004604846539784191e+01 3.350617026328694692e+01
9.382169012894310711e+00 3.286347451285681842e+01
6.449887295640365004e+00 3.236633217408511598e+01
1.363541099552178260e+01 4.551908867745456178e+01
1.010511518759852123e+01 3.520788423913419507e+01
1.593157440242616651e+01 3.848437285448699896e+01
3.609561192437481747e+00 4.262244257256755020e+01
6.344344780395211991e+00 3.872030603918912561e+01
1.796750969815292009e+01 4.083367371896738263e+01
-6.132430772342515324e-01 3.628988791240078626e+01
6.219648866777003349e+00 3.693047777802155451e+01
1.623179176535938950e+01 3.380660970389010345e+01
-2.589151120870686329e-01 3.884266991972585004e+01
-1.876672169606405660e+01 -9.409749179074349712e+00
-2.523682600293702549e+01 -2.282919889403876823e+01
-8.858511731879490370e+00 1.593934266797225385e+00
2.344224529454215400e+01 2.347996282325080841e+01
4.569376250676652518e+01 1.211886798130454856e+01
2.356990029092955297e+00 -1.595657202569521438e+01
-7.404951057687203519e-01 2.240271677926008209e+01
-7.834503505912327803e+00 1.967844870603816076e+01
1.441702644462722205e+01 -1.591944055126281832e+01
-1.355416501177976230e+01 1.101079568495846495e+01
-9.301422280173470725e+00 -2.953793106350834918e-01
2.149767626457428449e+01 -1.666411290764247610e+01
3.798604314601934817e+01 9.500491681473729244e+00
-6.541200730394624685e+00 3.442206604223483168e+01
2.476740763284994173e+01 1.693097442853703072e+01
-1.685196731673143233e+01 3.512413165756716893e+01
1.113944969189186729e+01 -3.270623626853644339e+01
1.276077580972368963e+01 -2.884548268245888636e+01
-3.714964880468141928e+01 9.893756904793313822e+00
2.072923428263532131e+01 -1.502590116967571099e+01
1.638033665778529624e+01 -8.811517758039061121e+00
2.395257767349575673e+01 -3.547732434305912363e+01
3.937271622080243816e+01 -1.170800257740399353e+01
1.475476557937915523e+01 -2.176043780446478948e+01
-2.835550146777582725e+01 -1.791159154977093593e+01
2.307391942872717649e+01 -1.881311995304119478e+01
-2.370986762237884626e+00 -1.028053240792080558e+01
2.627871926465227048e+01 3.607427499744529342e+01
-2.132044187317545081e+01 -2.113843667131495518e+00
-5.705873744342481402e+00 -4.368413467214123358e+01
-2.224444395182274548e+01 -3.506634577074461134e+01
3.728897833321731525e+00 2.019277127541059969e+01
2.034521960367038140e+00 -1.141086613620644119e+00
1.382899881709641399e+01 1.576912733043769244e+01
-1.671049159552051933e+01 -1.156224021029310123e+01
-2.161043408848960468e+01 9.078241501539084268e+00
-1.136391531585523218e+01 -6.736659011827166310e+00
-8.920117405471515326e+00 3.544923901688297718e+01
1.958435280518384403e+01 -7.500152505808020287e+00
1.427219186157760333e+01 -1.148984601102326142e+00
2.850935283113414442e+01 1.544813646302048049e+01
6.614414466780464963e+00 2.121888291951682959e+01
7.896303101090436094e+00 -3.638771067351748911e+01
3.862929467129133432e+00 -1.913885278772724874e+01
